step,beta,gamma,j_perp,avg_energy,step_best_energy,best_energy_so_far,step_best_ones
17,1.2949152542372881,2.1932203389830507,0.7562680748669842,-20905.593111231363,-46917.23406802461,-46917.96743318992,49
18,1.359322033898305,2.145762711864407,0.7107608781225873,-20925.436104933287,-46917.71230237827,-46917.96743318992,50
19,1.423728813559322,2.0983050847457627,0.67032489817025,-20941.781034835436,-46917.71230237827,-46917.96743318992,50
20,1.4881355932203388,2.0508474576271185,0.6342416537873132,-20964.488551803654,-46917.71230237827,-46917.96743318992,50
21,1.5525423728813559,2.0033898305084747,0.6019206025695011,-20984.51946870649,-46917.96743318992,-46917.96743318992,49
22,1.6169491525423727,1.9559322033898305,0.5728724339344766,-21001.881555787677,-46917.96743318992,-46917.96743318992,49
23,1.6813559322033897,1.9084745762711866,0.546688745183783,-21026.414529749116,-46917.96743318992,-46917.96743318992,49
24,1.7457627118644068,1.8610169491525426,0.5230264009797442,-21041.026231901742,-46917.96743318992,-46917.96743318992,49
25,1.8101694915254236,1.8135593220338984,0.5015953732588893,-21058.815198910415,-46917.96743318992,-46917.96743318992,49
26,1.8745762711864407,1.7661016949152544,0.4821491982751001,-21070.491667560964,-46917.96743318992,-46917.96743318992,49
27,1.9389830508474575,1.7186440677966104,0.4644774233117071,-21087.384961804233,-46917.96743318992,-46917.96743318992,49
28,2.0033898305084747,1.6711864406779662,0.44839958166891114,-21107.518929280806,-46917.71230237827,-46917.96743318992,50
29,2.0677966101694913,1.6237288135593222,0.4337603530027691,-21123.866651760316,-46917.96743318992,-46917.96743318992,49
30,2.1322033898305084,1.5762711864406782,0.42042565164870177,-21129.451305967097,-46917.96743318992,-46917.96743318992,49
31,2.1966101694915254,1.528813559322034,0.40827944807331756,-21140.945026273832,-46917.96743318992,-46917.96743318992,49
32,2.2610169491525425,1.48135593220339,0.39722117478755736,-21148.497521933226,-46917.71230237827,-46917.96743318992,50
33,2.3254237288135595,1.433898305084746,0.38716360256650983,-21157.669392535125,-46917.71230237827,-46917.96743318992,50
34,2.3898305084745766,1.3864406779661018,0.37803109890781134,-21206.599963887526,-46917.96743318992,-46917.96743318992,49
35,2.454237288135593,1.3389830508474578,0.3697582006284919,-21211.875675367213,-46917.96743318992,-46917.96743318992,49
36,2.51864406779661,1.2915254237288138,0.36228844801186894,-21218.163199679468,-46917.96743318992,-46917.96743318992,49
37,2.5830508474576273,1.2440677966101696,0.3555734401923073,-21223.23268630159,-46917.96743318992,-46917.96743318992,49
38,2.6474576271186443,1.1966101694915257,0.3495720814260328,-21230.103435891386,-46917.96743318992,-46917.96743318992,49
39,2.711864406779661,1.1491525423728817,0.3442499962607039,-21232.838511522466,-46917.96743318992,-46917.96743318992,49
40,2.776271186440678,1.1016949152542375,0.33957909898246735,-21237.205280262053,-46917.96743318992,-46917.96743318992,49
41,2.840677966101695,1.0542372881355935,0.33553730962617,-21241.604346179294,-46917.96743318992,-46917.96743318992,49
42,2.905084745762712,1.0067796610169495,0.33210841582605516,-21242.330030671885,-46917.71230237827,-46917.96743318992,50
43,2.969491525423729,0.9593220338983053,0.3292820874796708,-21251.38485674719,-46917.96743318992,-46917.96743318992,49
44,3.0338983050847457,0.9118644067796611,0.3270540603852206,-21252.92095596822,-46917.96743318992,-46917.96743318992,49
45,3.0983050847457627,0.8644067796610173,0.32542651678937634,-21255.46052488486,-46917.96743318992,-46917.96743318992,49
46,3.1627118644067798,0.8169491525423731,0.3244087067781581,-21257.612843003684,-46917.71230237827,-46917.96743318992,50
47,3.227118644067797,0.7694915254237289,0.32401787719585073,-21260.012107558883,-46917.96743318992,-46917.96743318992,49
48,3.291525423728814,0.7220338983050851,0.3242806083913215,-21261.94620067314,-46917.96743318992,-46917.96743318992,49
49,3.3559322033898304,0.6745762711864409,0.32523471043442614,-21261.436025946317,-46917.96743318992,-46917.96743318992,49
50,3.4203389830508475,0.6271186440677967,0.32693191138885197,-21261.43110325278,-46917.96743318992,-46917.96743318992,49
51,3.4847457627118645,0.579661016949153,0.3294417020198396,-21262.539029314456,-46917.96743318992,-46917.96743318992,49
52,3.5491525423728816,0.5322033898305087,0.33285692346539725,-21264.445277237257,-46917.96743318992,-46917.96743318992,49
53,3.613559322033898,0.48474576271186454,0.3373020736014899,-21263.437773385886,-46917.96743318992,-46917.96743318992,49
54,3.6779661016949152,0.4372881355932208,0.3429460204917691,-21264.640715545756,-46917.96743318992,-46917.96743318992,49
55,3.7423728813559323,0.38983050847457656,0.35002218531134643,-21263.26824854738,-46917.96743318992,-46917.96743318992,49
56,3.8067796610169493,0.34237288135593236,0.358862074002305,-21264.52630282027,-46917.71230237827,-46917.96743318992,50
57,3.8711864406779664,0.2949152542372886,0.3699542601687287,-21263.719565210806,-46917.71230237827,-46917.96743318992,50
58,3.935593220338983,0.24745762711864439,0.3840560172335896,-21262.58612365551,-46917.96743318992,-46917.96743318992,49
59,4.0,0.2,0.40242611989749455,-21263.498399105607,-46917.96743318992,-46917.96743318992,49
