step,beta,gamma,j_perp,avg_energy,step_best_energy,best_energy_so_far,step_best_ones
18,1.359322033898305,2.145762711864407,0.7107608781225873,-17147.71686658495,-45446.97209108653,-45446.97209108653,66
19,1.423728813559322,2.0983050847457627,0.67032489817025,-17174.539095823056,-45445.46513489277,-45446.97209108653,65
20,1.4881355932203388,2.0508474576271185,0.6342416537873132,-17203.549851662076,-45446.912114261824,-45446.97209108653,65
21,1.5525423728813559,2.0033898305084747,0.6019206025695011,-17222.189498266434,-45446.40979553058,-45446.97209108653,66
22,1.6169491525423727,1.9559322033898305,0.5728724339344766,-17241.40436407846,-45446.912114261824,-45446.97209108653,65
23,1.6813559322033897,1.9084745762711866,0.546688745183783,-17278.910564915182,-45446.912114261824,-45446.97209108653,65
24,1.7457627118644068,1.8610169491525426,0.5230264009797442,-17303.598296084983,-45446.912114261824,-45446.97209108653,65
25,1.8101694915254236,1.8135593220338984,0.5015953732588893,-17320.412834408166,-45446.912114261824,-45446.97209108653,65
26,1.8745762711864407,1.7661016949152544,0.4821491982751001,-17341.2856191756,-45446.97209108653,-45446.97209108653,66
27,1.9389830508474575,1.7186440677966104,0.4644774233117071,-17442.714128155534,-45446.97209108653,-45446.97209108653,66
28,2.0033898305084747,1.6711864406779662,0.44839958166891114,-17473.085567056776,-45446.912114261824,-45446.97209108653,65
29,2.0677966101694913,1.6237288135593222,0.4337603530027691,-17499.783914653508,-45446.97209108653,-45446.97209108653,66
30,2.1322033898305084,1.5762711864406782,0.42042565164870177,-17522.73335849187,-45446.97209108653,-45446.97209108653,66
31,2.1966101694915254,1.528813559322034,0.40827944807331756,-17631.63098363852,-45446.97209108653,-45446.97209108653,66
32,2.2610169491525425,1.48135593220339,0.39722117478755736,-17653.135005774246,-45446.97209108653,-45446.97209108653,66
33,2.3254237288135595,1.433898305084746,0.38716360256650983,-17682.284262329787,-45446.97209108653,-45446.97209108653,66
34,2.3898305084745766,1.3864406779661018,0.37803109890781134,-17708.730413573954,-45446.97209108653,-45446.97209108653,66
35,2.454237288135593,1.3389830508474578,0.3697582006284919,-17731.137055157546,-45446.97209108653,-45446.97209108653,66
36,2.51864406779661,1.2915254237288138,0.36228844801186894,-17752.193700867814,-45446.97209108653,-45446.97209108653,66
37,2.5830508474576273,1.2440677966101696,0.3555734401923073,-17771.013765382708,-45446.97209108653,-45446.97209108653,66
38,2.6474576271186443,1.1966101694915257,0.3495720814260328,-17793.158553493147,-45446.97209108653,-45446.97209108653,66
39,2.711864406779661,1.1491525423728817,0.3442499962607039,-17821.484499076545,-45446.97209108653,-45446.97209108653,66
40,2.776271186440678,1.1016949152542375,0.33957909898246735,-17834.593608251347,-45446.97209108653,-45446.97209108653,66
41,2.840677966101695,1.0542372881355935,0.33553730962617,-17844.854788482222,-45446.97209108653,-45446.97209108653,66
42,2.905084745762712,1.0067796610169495,0.33210841582605516,-17859.869000534807,-45446.912114261824,-45446.97209108653,65
43,2.969491525423729,0.9593220338983053,0.3292820874796708,-17869.795728894944,-45446.5897260047,-45446.97209108653,66
44,3.0338983050847457,0.9118644067796611,0.3270540603852206,-17880.414160404725,-45446.97209108653,-45446.97209108653,66
45,3.0983050847457627,0.8644067796610173,0.32542651678937634,-17885.916129234312,-45446.912114261824,-45446.97209108653,65
46,3.1627118644067798,0.8169491525423731,0.3244087067781581,-17889.81860835203,-45446.97209108653,-45446.97209108653,66
47,3.227118644067797,0.7694915254237289,0.32401787719585073,-17892.284156088783,-45446.97209108653,-45446.97209108653,66
48,3.291525423728814,0.7220338983050851,0.3242806083913215,-17896.1826940262,-45446.912114261824,-45446.97209108653,65
49,3.3559322033898304,0.6745762711864409,0.32523471043442614,-17899.654729148773,-45446.912114261824,-45446.97209108653,65
50,3.4203389830508475,0.6271186440677967,0.32693191138885197,-17901.51675254182,-45446.912114261824,-45446.97209108653,65
51,3.4847457627118645,0.579661016949153,0.3294417020198396,-17902.817174869346,-45446.97209108653,-45446.97209108653,66
52,3.5491525423728816,0.5322033898305087,0.33285692346539725,-17902.029171765513,-45446.97209108653,-45446.97209108653,66
53,3.613559322033898,0.48474576271186454,0.3373020736014899,-17905.707255498743,-45446.912114261824,-45446.97209108653,65
54,3.6779661016949152,0.4372881355932208,0.3429460204917691,-17907.26301178919,-45446.97209108653,-45446.97209108653,66
55,3.7423728813559323,0.38983050847457656,0.35002218531134643,-17907.87152455208,-45446.97209108653,-45446.97209108653,66
56,3.8067796610169493,0.34237288135593236,0.358862074002305,-17908.371929702327,-45446.912114261824,-45446.97209108653,65
57,3.8711864406779664,0.2949152542372886,0.3699542601687287,-17908.337139749216,-45446.97209108653,-45446.97209108653,66
58,3.935593220338983,0.24745762711864439,0.3840560172335896,-17908.39578209346,-45446.97209108653,-45446.97209108653,66
59,4.0,0.2,0.40242611989749455,-17907.07684198506,-45446.97209108653,-45446.97209108653,66
