step,beta,gamma,j_perp,avg_energy,step_best_energy,best_energy_so_far,step_best_ones
34,2.3898305084745766,1.3864406779661018,0.37803109890781134,-20890.785063019262,-46907.27428135365,-46907.27428135365,50
35,2.454237288135593,1.3389830508474578,0.3697582006284919,-20901.982290152424,-46907.27428135365,-46907.27428135365,50
36,2.51864406779661,1.2915254237288138,0.36228844801186894,-20914.2786440459,-46907.27428135365,-46907.27428135365,50
37,2.5830508474576273,1.2440677966101696,0.3555734401923073,-20918.937850661503,-46907.27428135365,-46907.27428135365,50
38,2.6474576271186443,1.1966101694915257,0.3495720814260328,-20924.691431733376,-46907.27428135365,-46907.27428135365,50
39,2.711864406779661,1.1491525423728817,0.3442499962607039,-20934.02950874164,-46907.27428135365,-46907.27428135365,50
40,2.776271186440678,1.1016949152542375,0.33957909898246735,-20938.8083435397,-46907.27428135365,-46907.27428135365,50
41,2.840677966101695,1.0542372881355935,0.33553730962617,-20940.93983436345,-46907.27428135365,-46907.27428135365,50
42,2.905084745762712,1.0067796610169495,0.33210841582605516,-20943.56042600999,-46907.27428135365,-46907.27428135365,50
43,2.969491525423729,0.9593220338983053,0.3292820874796708,-20948.499230412835,-46907.27428135365,-46907.27428135365,50
44,3.0338983050847457,0.9118644067796611,0.3270540603852206,-20953.52308351967,-46907.27428135365,-46907.27428135365,50
45,3.0983050847457627,0.8644067796610173,0.32542651678937634,-20953.4680100475,-46907.27428135365,-46907.27428135365,50
46,3.1627118644067798,0.8169491525423731,0.3244087067781581,-20955.957001055776,-46907.27428135365,-46907.27428135365,50
47,3.227118644067797,0.7694915254237289,0.32401787719585073,-20956.273634022615,-46907.27428135365,-46907.27428135365,50
48,3.291525423728814,0.7220338983050851,0.3242806083913215,-20956.617379201358,-46907.27428135365,-46907.27428135365,50
49,3.3559322033898304,0.6745762711864409,0.32523471043442614,-20957.211601771105,-46907.27428135365,-46907.27428135365,50
50,3.4203389830508475,0.6271186440677967,0.32693191138885197,-20957.434192473076,-46907.27428135365,-46907.27428135365,50
51,3.4847457627118645,0.579661016949153,0.3294417020198396,-20963.503320049673,-46907.27428135365,-46907.27428135365,50
52,3.5491525423728816,0.5322033898305087,0.33285692346539725,-20962.49819978245,-46907.27428135365,-46907.27428135365,50
53,3.613559322033898,0.48474576271186454,0.3373020736014899,-20963.65588475094,-46907.27428135365,-46907.27428135365,50
54,3.6779661016949152,0.4372881355932208,0.3429460204917691,-20964.84107067056,-46907.27428135365,-46907.27428135365,50
55,3.7423728813559323,0.38983050847457656,0.35002218531134643,-20964.55289161582,-46907.27428135365,-46907.27428135365,50
56,3.8067796610169493,0.34237288135593236,0.358862074002305,-20964.798334129653,-46907.27428135365,-46907.27428135365,50
57,3.8711864406779664,0.2949152542372886,0.3699542601687287,-20963.915574151513,-46907.27428135365,-46907.27428135365,50
58,3.935593220338983,0.24745762711864439,0.3840560172335896,-20964.5469738403,-46907.27428135365,-46907.27428135365,50
59,4.0,0.2,0.40242611989749455,-20963.501617635648,-46907.27428135365,-46907.27428135365,50
