step,beta,gamma,j_perp,avg_energy,step_best_energy,best_energy_so_far,step_best_ones
0,0.2,3.0,8.7671445858398,76457.9109681084,-12535.598010695323,-12535.598010695323,39
1,0.26440677966101694,2.952542372881356,6.134184381799163,-19998.208917869182,-47518.45932585029,-47518.45932585029,41
2,0.32881355932203393,2.905084745762712,4.626168823284068,-26959.471416452434,-47526.05292016729,-47526.05292016729,42
3,0.39322033898305087,2.857627118644068,3.662294375197252,-28338.622083182694,-47526.05292016729,-47526.05292016729,42
4,0.4576271186440678,2.8101694915254236,2.9997838819433884,-28893.71220770424,-47527.09835889516,-47527.09835889516,42
5,0.5220338983050847,2.76271186440678,2.5202132786380456,-29075.805616788006,-47527.09835889516,-47527.09835889516,42
6,0.5864406779661018,2.7152542372881356,2.1593320210614597,-29081.734187885282,-47527.09835889516,-47527.09835889516,42
7,0.6508474576271186,2.6677966101694914,1.8794475513200992,-29086.614494072317,-47527.09835889516,-47527.09835889516,42
8,0.7152542372881356,2.6203389830508477,1.6570800368077094,-29094.871284768396,-47527.78619850281,-47527.78619850281,43
9,0.7796610169491525,2.5728813559322035,1.4768901366346319,-29100.063848342932,-47527.09835889516,-47527.78619850281,42
10,0.8440677966101695,2.5254237288135593,1.3284610610971352,-29107.5659892119,-47527.09835889516,-47527.78619850281,42
11,0.9084745762711863,2.477966101694915,1.2044878847904261,-29114.64257074968,-47527.78619850281,-47527.78619850281,43
12,0.9728813559322034,2.4305084745762713,1.0997071786482324,-29117.843421249232,-47527.78619850281,-47527.78619850281,43
13,1.0372881355932204,2.383050847457627,1.010237560475318,-29121.940983209908,-47527.09835889516,-47527.78619850281,42
14,1.1016949152542372,2.335593220338983,0.9331588588487881,-29208.596951470703,-47527.09835889516,-47527.78619850281,42
15,1.1661016949152543,2.288135593220339,0.8662352814517242,-29208.350700023406,-47527.09835889516,-47527.78619850281,42
16,1.230508474576271,2.240677966101695,0.8077284363938345,-29210.803019616207,-47527.09835889516,-47527.78619850281,42
17,1.2949152542372881,2.1932203389830507,0.7562680748669842,-29296.322704081183,-47527.09835889516,-47527.78619850281,42
18,1.359322033898305,2.145762711864407,0.7107608781225873,-29297.483372572522,-47527.09835889516,-47527.78619850281,42
19,1.423728813559322,2.0983050847457627,0.67032489817025,-29343.013032203697,-47527.09835889516,-47527.78619850281,42
20,1.4881355932203388,2.0508474576271185,0.6342416537873132,-29387.56706843904,-47527.09835889516,-47527.78619850281,42
21,1.5525423728813559,2.0033898305084747,0.6019206025695011,-29392.067578058854,-47527.09835889516,-47527.78619850281,42
22,1.6169491525423727,1.9559322033898305,0.5728724339344766,-29395.79396133679,-47527.78619850281,-47527.78619850281,43
23,1.6813559322033897,1.9084745762711866,0.546688745183783,-29396.60095056467,-47527.78619850281,-47527.78619850281,43
24,1.7457627118644068,1.8610169491525426,0.5230264009797442,-29399.20843122392,-47527.78619850281,-47527.78619850281,43
25,1.8101694915254236,1.8135593220338984,0.5015953732588893,-29401.287634046916,-47527.78619850281,-47527.78619850281,43
26,1.8745762711864407,1.7661016949152544,0.4821491982751001,-29404.84930605837,-47527.78619850281,-47527.78619850281,43
27,1.9389830508474575,1.7186440677966104,0.4644774233117071,-29448.53077113879,-47527.09835889516,-47527.78619850281,42
28,2.0033898305084747,1.6711864406779662,0.44839958166891114,-29451.685126216882,-47527.09835889516,-47527.78619850281,42
29,2.0677966101694913,1.6237288135593222,0.4337603530027691,-29453.01131578682,-47527.09835889516,-47527.78619850281,42
30,2.1322033898305084,1.5762711864406782,0.42042565164870177,-29453.870481288937,-47527.78619850281,-47527.78619850281,43
31,2.1966101694915254,1.528813559322034,0.40827944807331756,-29456.336335030595,-47527.09835889516,-47527.78619850281,42
32,2.2610169491525425,1.48135593220339,0.39722117478755736,-29458.569627026514,-47527.78619850281,-47527.78619850281,43
33,2.3254237288135595,1.433898305084746,0.38716360256650983,-29462.525145603777,-47527.78619850281,-47527.78619850281,43
34,2.3898305084745766,1.3864406779661018,0.37803109890781134,-29465.525653519206,-47527.78619850281,-47527.78619850281,43
35,2.454237288135593,1.3389830508474578,0.3697582006284919,-29466.270611036223,-47527.78619850281,-47527.78619850281,43
36,2.51864406779661,1.2915254237288138,0.36228844801186894,-29469.22047196725,-47527.09835889516,-47527.78619850281,42
37,2.5830508474576273,1.2440677966101696,0.3555734401923073,-29468.45234928279,-47527.78619850281,-47527.78619850281,43
38,2.6474576271186443,1.1966101694915257,0.3495720814260328,-29469.39675331457,-47527.78619850281,-47527.78619850281,43
39,2.711864406779661,1.1491525423728817,0.3442499962607039,-29469.51434133185,-47527.78619850281,-47527.78619850281,43
40,2.776271186440678,1.1016949152542375,0.33957909898246735,-29471.7608450111,-47527.78619850281,-47527.78619850281,43
41,2.840677966101695,1.0542372881355935,0.33553730962617,-29471.457005187312,-47527.09835889516,-47527.78619850281,42
42,2.905084745762712,1.0067796610169495,0.33210841582605516,-29473.07849617653,-47527.78619850281,-47527.78619850281,43
43,2.969491525423729,0.9593220338983053,0.3292820874796708,-29472.440820429685,-47527.09835889516,-47527.78619850281,42
44,3.0338983050847457,0.9118644067796611,0.3270540603852206,-29473.77168670616,-47527.09835889516,-47527.78619850281,42
45,3.0983050847457627,0.8644067796610173,0.32542651678937634,-29473.42192224787,-47527.09835889516,-47527.78619850281,42
46,3.1627118644067798,0.8169491525423731,0.3244087067781581,-29473.314799658445,-47527.78619850281,-47527.78619850281,43
47,3.227118644067797,0.7694915254237289,0.32401787719585073,-29474.15013281595,-47527.78619850281,-47527.78619850281,43
48,3.291525423728814,0.7220338983050851,0.3242806083913215,-29473.1986394632,-47527.09835889516,-47527.78619850281,42
49,3.3559322033898304,0.6745762711864409,0.32523471043442614,-29473.89046455026,-47527.78619850281,-47527.78619850281,43
50,3.4203389830508475,0.6271186440677967,0.32693191138885197,-29474.8165507114,-47527.78619850281,-47527.78619850281,43
51,3.4847457627118645,0.579661016949153,0.3294417020198396,-29474.89576250265,-47527.78619850281,-47527.78619850281,43
52,3.5491525423728816,0.5322033898305087,0.33285692346539725,-29474.96715794261,-47527.09835889516,-47527.78619850281,42
53,3.613559322033898,0.48474576271186454,0.3373020736014899,-29475.701382750212,-47527.78619850281,-47527.78619850281,43
54,3.6779661016949152,0.4372881355932208,0.3429460204917691,-29475.71955116228,-47527.09835889516,-47527.78619850281,42
55,3.7423728813559323,0.38983050847457656,0.35002218531134643,-29475.189692746375,-47527.09835889516,-47527.78619850281,42
56,3.8067796610169493,0.34237288135593236,0.358862074002305,-29476.2094620058,-47527.09835889516,-47527.78619850281,42
57,3.8711864406779664,0.2949152542372886,0.3699542601687287,-29476.110004989278,-47527.09835889516,-47527.78619850281,42
58,3.935593220338983,0.24745762711864439,0.3840560172335896,-29476.171084753303,-47527.09835889516,-47527.78619850281,42
59,4.0,0.2,0.40242611989749455,-29474.699847237425,-47527.09835889516,-47527.78619850281,42
