step,beta,gamma,j_perp,avg_energy,step_best_energy,best_energy_so_far,step_best_ones
0,0.2,3.0,8.7671445858398,94884.44811889954,-26872.30974881209,-26872.30974881209,49
1,0.26440677966101694,2.952542372881356,6.134184381799163,-7402.486671484091,-46875.22767926808,-46875.22767926808,47
2,0.32881355932203393,2.905084745762712,4.626168823284068,-17430.501832605478,-46924.25836697771,-46924.25836697771,49
3,0.39322033898305087,2.857627118644068,3.662294375197252,-19416.541623076766,-46924.25836697771,-46924.25836697771,49
4,0.4576271186440678,2.8101694915254236,2.9997838819433884,-19855.38105804124,-46924.25836697771,-46924.25836697771,49
5,0.5220338983050847,2.76271186440678,2.5202132786380456,-19866.271065069555,-46924.25836697771,-46924.25836697771,49
6,0.5864406779661018,2.7152542372881356,2.1593320210614597,-19875.151217251085,-46924.25836697771,-46924.25836697771,49
7,0.6508474576271186,2.6677966101694914,1.8794475513200992,-19886.115195204653,-46924.25836697771,-46924.25836697771,49
8,0.7152542372881356,2.6203389830508477,1.6570800368077094,-19898.061593566912,-46924.25836697771,-46924.25836697771,49
9,0.7796610169491525,2.5728813559322035,1.4768901366346319,-20001.04764724058,-46924.25836697771,-46924.25836697771,49
10,0.8440677966101695,2.5254237288135593,1.3284610610971352,-20086.98661890649,-46924.25836697771,-46924.25836697771,49
11,0.9084745762711863,2.477966101694915,1.2044878847904261,-20100.02804107704,-46924.25836697771,-46924.25836697771,49
12,0.9728813559322034,2.4305084745762713,1.0997071786482324,-20110.06341074352,-46924.74632187056,-46924.74632187056,49
13,1.0372881355932204,2.383050847457627,1.010237560475318,-20121.861926444235,-46924.74632187056,-46924.74632187056,49
14,1.1016949152542372,2.335593220338983,0.9331588588487881,-20142.43169989856,-46924.74632187056,-46924.74632187056,49
15,1.1661016949152543,2.288135593220339,0.8662352814517242,-20150.24826405691,-46924.74632187056,-46924.74632187056,49
16,1.230508474576271,2.240677966101695,0.8077284363938345,-20175.421777540774,-46924.74632187056,-46924.74632187056,49
17,1.2949152542372881,2.1932203389830507,0.7562680748669842,-20195.37589961243,-46924.74632187056,-46924.74632187056,49
18,1.359322033898305,2.145762711864407,0.7107608781225873,-20211.11006400815,-46924.74632187056,-46924.74632187056,49
19,1.423728813559322,2.0983050847457627,0.67032489817025,-20306.002321993074,-46924.74632187056,-46924.74632187056,49
20,1.4881355932203388,2.0508474576271185,0.6342416537873132,-20323.403908366316,-46924.74632187056,-46924.74632187056,49
21,1.5525423728813559,2.0033898305084747,0.6019206025695011,-20335.78173101643,-46924.74632187056,-46924.74632187056,49
