step,beta,gamma,j_perp,avg_energy,step_best_energy,best_energy_so_far,step_best_ones
40,2.776271186440678,1.1016949152542375,0.33957909898246735,-28623.507869226847,-47544.98910594879,-47544.98910594879,43
41,2.840677966101695,1.0542372881355935,0.33553730962617,-28624.403519321655,-47544.47751681891,-47544.98910594879,42
42,2.905084745762712,1.0067796610169495,0.33210841582605516,-28625.49072434171,-47544.98910594879,-47544.98910594879,43
43,2.969491525423729,0.9593220338983053,0.3292820874796708,-28625.674666840372,-47544.98910594879,-47544.98910594879,43
44,3.0338983050847457,0.9118644067796611,0.3270540603852206,-28626.608892294695,-47544.98910594879,-47544.98910594879,43
45,3.0983050847457627,0.8644067796610173,0.32542651678937634,-28628.156655846567,-47544.98910594879,-47544.98910594879,43
46,3.1627118644067798,0.8169491525423731,0.3244087067781581,-28627.92612207346,-47544.98910594879,-47544.98910594879,43
47,3.227118644067797,0.7694915254237289,0.32401787719585073,-28628.675479164445,-47544.98910594879,-47544.98910594879,43
48,3.291525423728814,0.7220338983050851,0.3242806083913215,-28628.504773598423,-47544.98910594879,-47544.98910594879,43
49,3.3559322033898304,0.6745762711864409,0.32523471043442614,-28629.132632515837,-47544.98910594879,-47544.98910594879,43
50,3.4203389830508475,0.6271186440677967,0.32693191138885197,-28628.185790114287,-47544.98910594879,-47544.98910594879,43
51,3.4847457627118645,0.579661016949153,0.3294417020198396,-28628.380992296676,-47544.47751681891,-47544.98910594879,42
52,3.5491525423728816,0.5322033898305087,0.33285692346539725,-28628.426334224376,-47544.98910594879,-47544.98910594879,43
53,3.613559322033898,0.48474576271186454,0.3373020736014899,-28628.33488115318,-47544.98910594879,-47544.98910594879,43
54,3.6779661016949152,0.4372881355932208,0.3429460204917691,-28628.948497010962,-47544.98910594879,-47544.98910594879,43
55,3.7423728813559323,0.38983050847457656,0.35002218531134643,-28628.022167739826,-47544.98910594879,-47544.98910594879,43
56,3.8067796610169493,0.34237288135593236,0.358862074002305,-28628.327356941834,-47544.47751681891,-47544.98910594879,42
57,3.8711864406779664,0.2949152542372886,0.3699542601687287,-28627.512599263027,-47544.98910594879,-47544.98910594879,43
58,3.935593220338983,0.24745762711864439,0.3840560172335896,-28628.539983395138,-47544.98910594879,-47544.98910594879,43
59,4.0,0.2,0.40242611989749455,-28626.78229268274,-47544.47751681891,-47544.98910594879,42
