path_index,route_found,selected_edge_count,route_cost,route_length,route_average_walkability,invalid_selected_edges_count
1,True,26,2137.818892892451,1765.743892892451,2.1378846153846154,0
2,True,34,2437.0366455875355,1931.0416455875345,2.0235588235294113,0
