step,beta,gamma,j_perp,avg_energy,step_best_energy,best_energy_so_far,step_best_ones
35,2.454237288135593,1.3389830508474578,0.3697582006284919,-28708.674389802953,-47515.213787001885,-47515.715509069676,42
36,2.51864406779661,1.2915254237288138,0.36228844801186894,-28714.287771533298,-47515.213787001885,-47515.715509069676,42
37,2.5830508474576273,1.2440677966101696,0.3555734401923073,-28716.614100646453,-47515.213787001885,-47515.715509069676,42
38,2.6474576271186443,1.1966101694915257,0.3495720814260328,-28716.16237163895,-47515.213787001885,-47515.715509069676,42
39,2.711864406779661,1.1491525423728817,0.3442499962607039,-28718.171213003225,-47515.213787001885,-47515.715509069676,42
40,2.776271186440678,1.1016949152542375,0.33957909898246735,-28719.176227537813,-47515.213787001885,-47515.715509069676,42
41,2.840677966101695,1.0542372881355935,0.33553730962617,-28719.65702354879,-47515.213787001885,-47515.715509069676,42
42,2.905084745762712,1.0067796610169495,0.33210841582605516,-28719.43081873552,-47515.213787001885,-47515.715509069676,42
43,2.969491525423729,0.9593220338983053,0.3292820874796708,-28719.07024018395,-47515.213787001885,-47515.715509069676,42
44,3.0338983050847457,0.9118644067796611,0.3270540603852206,-28718.817759888952,-47515.213787001885,-47515.715509069676,42
45,3.0983050847457627,0.8644067796610173,0.32542651678937634,-28720.09652596549,-47515.213787001885,-47515.715509069676,42
46,3.1627118644067798,0.8169491525423731,0.3244087067781581,-28720.00036695706,-47515.715509069676,-47515.715509069676,43
47,3.227118644067797,0.7694915254237289,0.32401787719585073,-28719.559759277956,-47515.213787001885,-47515.715509069676,42
48,3.291525423728814,0.7220338983050851,0.3242806083913215,-28719.4878103482,-47515.213787001885,-47515.715509069676,42
49,3.3559322033898304,0.6745762711864409,0.32523471043442614,-28719.519576307852,-47515.213787001885,-47515.715509069676,42
50,3.4203389830508475,0.6271186440677967,0.32693191138885197,-28719.78495034354,-47515.213787001885,-47515.715509069676,42
51,3.4847457627118645,0.579661016949153,0.3294417020198396,-28719.196307238755,-47515.213787001885,-47515.715509069676,42
52,3.5491525423728816,0.5322033898305087,0.33285692346539725,-28719.921677555612,-47512.30687764836,-47515.715509069676,42
53,3.613559322033898,0.48474576271186454,0.3373020736014899,-28719.294824682573,-47515.213787001885,-47515.715509069676,42
54,3.6779661016949152,0.4372881355932208,0.3429460204917691,-28719.84446937272,-47512.30687764836,-47515.715509069676,42
55,3.7423728813559323,0.38983050847457656,0.35002218531134643,-28720.050987583483,-47515.213787001885,-47515.715509069676,42
56,3.8067796610169493,0.34237288135593236,0.358862074002305,-28719.37226525402,-47515.213787001885,-47515.715509069676,42
57,3.8711864406779664,0.2949152542372886,0.3699542601687287,-28719.36880551566,-47512.30687764836,-47515.715509069676,42
58,3.935593220338983,0.24745762711864439,0.3840560172335896,-28719.153810495845,-47506.99478100914,-47515.715509069676,41
59,4.0,0.2,0.40242611989749455,-28719.18796059231,-47506.99478100914,-47515.715509069676,41
