step,beta,gamma,j_perp,avg_energy,step_best_energy,best_energy_so_far,step_best_ones
30,2.1322033898305084,1.5762711864406782,0.42042565164870177,-18299.018153941848,-45201.8004114675,-45201.8004114675,65
31,2.1966101694915254,1.528813559322034,0.40827944807331756,-18314.399204604397,-45201.8004114675,-45201.8004114675,65
32,2.2610169491525425,1.48135593220339,0.39722117478755736,-18329.435412614188,-45201.8004114675,-45201.8004114675,65
33,2.3254237288135595,1.433898305084746,0.38716360256650983,-18348.198191407144,-45201.8004114675,-45201.8004114675,65
34,2.3898305084745766,1.3864406779661018,0.37803109890781134,-18368.043298018383,-45201.8004114675,-45201.8004114675,65
35,2.454237288135593,1.3389830508474578,0.3697582006284919,-18383.028238343548,-45201.8004114675,-45201.8004114675,65
36,2.51864406779661,1.2915254237288138,0.36228844801186894,-18412.3204886129,-45201.8004114675,-45201.8004114675,65
37,2.5830508474576273,1.2440677966101696,0.3555734401923073,-18428.51830344856,-45201.8004114675,-45201.8004114675,65
38,2.6474576271186443,1.1966101694915257,0.3495720814260328,-18433.71833306501,-45201.8004114675,-45201.8004114675,65
39,2.711864406779661,1.1491525423728817,0.3442499962607039,-18444.41402704808,-45201.8004114675,-45201.8004114675,65
40,2.776271186440678,1.1016949152542375,0.33957909898246735,-18449.31941059062,-45201.8004114675,-45201.8004114675,65
41,2.840677966101695,1.0542372881355935,0.33553730962617,-18455.516862575005,-45201.8004114675,-45201.8004114675,65
42,2.905084745762712,1.0067796610169495,0.33210841582605516,-18459.38152369304,-45201.8004114675,-45201.8004114675,65
43,2.969491525423729,0.9593220338983053,0.3292820874796708,-18502.066760710986,-45201.8004114675,-45201.8004114675,65
44,3.0338983050847457,0.9118644067796611,0.3270540603852206,-18505.115010028007,-45201.8004114675,-45201.8004114675,65
45,3.0983050847457627,0.8644067796610173,0.32542651678937634,-18507.606978951047,-45201.8004114675,-45201.8004114675,65
46,3.1627118644067798,0.8169491525423731,0.3244087067781581,-18508.110602565088,-45201.8004114675,-45201.8004114675,65
47,3.227118644067797,0.7694915254237289,0.32401787719585073,-18508.87808555421,-45201.8004114675,-45201.8004114675,65
48,3.291525423728814,0.7220338983050851,0.3242806083913215,-18510.49177127454,-45201.8004114675,-45201.8004114675,65
49,3.3559322033898304,0.6745762711864409,0.32523471043442614,-18511.263787273005,-45201.8004114675,-45201.8004114675,65
50,3.4203389830508475,0.6271186440677967,0.32693191138885197,-18511.54917071075,-45201.8004114675,-45201.8004114675,65
51,3.4847457627118645,0.579661016949153,0.3294417020198396,-18511.741796179536,-45201.8004114675,-45201.8004114675,65
52,3.5491525423728816,0.5322033898305087,0.33285692346539725,-18512.7542110073,-45201.8004114675,-45201.8004114675,65
53,3.613559322033898,0.48474576271186454,0.3373020736014899,-18513.45232668777,-45201.8004114675,-45201.8004114675,65
54,3.6779661016949152,0.4372881355932208,0.3429460204917691,-18513.366661766682,-45201.8004114675,-45201.8004114675,65
55,3.7423728813559323,0.38983050847457656,0.35002218531134643,-18514.794205785878,-45201.8004114675,-45201.8004114675,65
56,3.8067796610169493,0.34237288135593236,0.358862074002305,-18514.62445387833,-45201.8004114675,-45201.8004114675,65
57,3.8711864406779664,0.2949152542372886,0.3699542601687287,-18514.632840720904,-45201.8004114675,-45201.8004114675,65
58,3.935593220338983,0.24745762711864439,0.3840560172335896,-18513.66040475536,-45201.8004114675,-45201.8004114675,65
59,4.0,0.2,0.40242611989749455,-18513.26431033923,-45201.8004114675,-45201.8004114675,65
