step,beta,gamma,j_perp,avg_energy,step_best_energy,best_energy_so_far,step_best_ones
0,0.2,3.0,8.7671445858398,96654.27406705152,-36838.53572678326,-36838.53572678326,50
1,0.26440677966101694,2.952542372881356,6.134184381799163,-7836.315244923391,-46909.530642228405,-46909.530642228405,48
2,0.32881355932203393,2.905084745762712,4.626168823284068,-17810.703254737407,-46918.10757230327,-46918.10757230327,49
3,0.39322033898305087,2.857627118644068,3.662294375197252,-19371.455511101234,-46918.10757230327,-46918.10757230327,49
4,0.4576271186440678,2.8101694915254236,2.9997838819433884,-19933.611335970174,-46918.10757230327,-46918.10757230327,49
5,0.5220338983050847,2.76271186440678,2.5202132786380456,-20282.134803225672,-46918.10757230327,-46918.10757230327,49
6,0.5864406779661018,2.7152542372881356,2.1593320210614597,-20380.032736274163,-46918.10757230327,-46918.10757230327,49
7,0.6508474576271186,2.6677966101694914,1.8794475513200992,-20391.89161794195,-46918.10757230327,-46918.10757230327,49
8,0.7152542372881356,2.6203389830508477,1.6570800368077094,-20488.990702502975,-46918.10757230327,-46918.10757230327,49
9,0.7796610169491525,2.5728813559322035,1.4768901366346319,-20497.003411237227,-46918.10757230327,-46918.10757230327,49
10,0.8440677966101695,2.5254237288135593,1.3284610610971352,-20590.09488249989,-46918.10757230327,-46918.10757230327,49
11,0.9084745762711863,2.477966101694915,1.2044878847904261,-20609.30101817151,-46918.10757230327,-46918.10757230327,49
12,0.9728813559322034,2.4305084745762713,1.0997071786482324,-20625.604438238148,-46918.10757230327,-46918.10757230327,49
13,1.0372881355932204,2.383050847457627,1.010237560475318,-20650.682589251992,-46918.10757230327,-46918.10757230327,49
14,1.1016949152542372,2.335593220338983,0.9331588588487881,-20669.70690351153,-46918.10757230327,-46918.10757230327,49
15,1.1661016949152543,2.288135593220339,0.8662352814517242,-20680.093435542844,-46918.10757230327,-46918.10757230327,49
16,1.230508474576271,2.240677966101695,0.8077284363938345,-20779.57839022371,-46918.10757230327,-46918.10757230327,49
17,1.2949152542372881,2.1932203389830507,0.7562680748669842,-20794.800484186835,-46918.10757230327,-46918.10757230327,49
