step,beta,gamma,j_perp,avg_energy,step_best_energy,best_energy_so_far,step_best_ones
0,0.2,3.0,8.7671445858398,110537.3748035483,-11162.053933663949,-11162.053933663949,63
1,0.26440677966101694,2.952542372881356,6.134184381799163,-2914.8284088032037,-45454.42918622578,-45454.42918622578,66
2,0.32881355932203393,2.905084745762712,4.626168823284068,-13550.968418506936,-45454.42918622578,-45454.42918622578,66
3,0.39322033898305087,2.857627118644068,3.662294375197252,-15769.40586098419,-45449.769185181736,-45454.42918622578,64
4,0.4576271186440678,2.8101694915254236,2.9997838819433884,-16421.554048490358,-45454.38211285701,-45454.42918622578,65
5,0.5220338983050847,2.76271186440678,2.5202132786380456,-16767.275164888448,-45454.38211285701,-45454.42918622578,65
6,0.5864406779661018,2.7152542372881356,2.1593320210614597,-16787.83745272812,-45454.38211285701,-45454.42918622578,65
7,0.6508474576271186,2.6677966101694914,1.8794475513200992,-16801.039602594716,-45454.38211285701,-45454.42918622578,65
8,0.7152542372881356,2.6203389830508477,1.6570800368077094,-16893.673673268917,-45454.38211285701,-45454.42918622578,65
9,0.7796610169491525,2.5728813559322035,1.4768901366346319,-16990.16237888019,-45454.42918622578,-45454.42918622578,66
10,0.8440677966101695,2.5254237288135593,1.3284610610971352,-17081.582904191648,-45454.42918622578,-45454.42918622578,66
11,0.9084745762711863,2.477966101694915,1.2044878847904261,-17099.448099306333,-45454.38211285701,-45454.42918622578,65
12,0.9728813559322034,2.4305084745762713,1.0997071786482324,-17114.715431609387,-45454.42918622578,-45454.42918622578,66
13,1.0372881355932204,2.383050847457627,1.010237560475318,-17128.503095645083,-45454.42918622578,-45454.42918622578,66
14,1.1016949152542372,2.335593220338983,0.9331588588487881,-17144.455966264566,-45454.42918622578,-45454.42918622578,66
15,1.1661016949152543,2.288135593220339,0.8662352814517242,-17243.642716918785,-45454.42918622578,-45454.42918622578,66
16,1.230508474576271,2.240677966101695,0.8077284363938345,-17266.51388999114,-45454.42918622578,-45454.42918622578,66
17,1.2949152542372881,2.1932203389830507,0.7562680748669842,-17286.77845381194,-45454.38211285701,-45454.42918622578,65
18,1.359322033898305,2.145762711864407,0.7107608781225873,-17311.306922410517,-45454.42918622578,-45454.42918622578,66
19,1.423728813559322,2.0983050847457627,0.67032489817025,-17332.429783601085,-45454.38211285701,-45454.42918622578,65
20,1.4881355932203388,2.0508474576271185,0.6342416537873132,-17442.479923521612,-45453.89257606822,-45454.42918622578,66
21,1.5525423728813559,2.0033898305084747,0.6019206025695011,-17469.719876104245,-45453.19594270326,-45454.42918622578,67
22,1.6169491525423727,1.9559322033898305,0.5728724339344766,-17495.80751439218,-45454.38211285701,-45454.42918622578,65
23,1.6813559322033897,1.9084745762711866,0.546688745183783,-17522.732306107933,-45453.89257606822,-45454.42918622578,66
24,1.7457627118644068,1.8610169491525426,0.5230264009797442,-17545.762603375868,-45454.38211285701,-45454.42918622578,65
25,1.8101694915254236,1.8135593220338984,0.5015953732588893,-17573.281775917585,-45453.19594270326,-45454.42918622578,67
26,1.8745762711864407,1.7661016949152544,0.4821491982751001,-17602.78703279888,-45453.89257606822,-45454.42918622578,66
27,1.9389830508474575,1.7186440677966104,0.4644774233117071,-17626.11298296366,-45453.89257606822,-45454.42918622578,66
28,2.0033898305084747,1.6711864406779662,0.44839958166891114,-17655.431158765292,-45454.38211285701,-45454.42918622578,65
29,2.0677966101694913,1.6237288135593222,0.4337603530027691,-17676.998541630914,-45454.42918622578,-45454.42918622578,66
