step,beta,gamma,j_perp,avg_energy,step_best_energy,best_energy_so_far,step_best_ones
20,1.4881355932203388,2.0508474576271185,0.6342416537873132,-16573.311888247867,-45425.13405244439,-45425.13405244439,65
21,1.5525423728813559,2.0033898305084747,0.6019206025695011,-16602.124172246662,-45424.81979933871,-45425.13405244439,66
22,1.6169491525423727,1.9559322033898305,0.5728724339344766,-16629.18632846309,-45425.01069460655,-45425.13405244439,65
23,1.6813559322033897,1.9084745762711866,0.546688745183783,-16674.794159069403,-45425.13405244439,-45425.13405244439,65
24,1.7457627118644068,1.8610169491525426,0.5230264009797442,-16707.49832235898,-45425.13405244439,-45425.13405244439,65
25,1.8101694915254236,1.8135593220338984,0.5015953732588893,-16744.9778633414,-45425.13405244439,-45425.13405244439,65
26,1.8745762711864407,1.7661016949152544,0.4821491982751001,-16774.321062289975,-45425.13405244439,-45425.13405244439,65
27,1.9389830508474575,1.7186440677966104,0.4644774233117071,-16831.59995295359,-45425.13405244439,-45425.13405244439,65
28,2.0033898305084747,1.6711864406779662,0.44839958166891114,-16980.708867948953,-45425.13405244439,-45425.13405244439,65
29,2.0677966101694913,1.6237288135593222,0.4337603530027691,-17004.16826674963,-45425.13405244439,-45425.13405244439,65
30,2.1322033898305084,1.5762711864406782,0.42042565164870177,-17037.3479660188,-45425.13405244439,-45425.13405244439,65
31,2.1966101694915254,1.528813559322034,0.40827944807331756,-17064.247733514534,-45425.13405244439,-45425.13405244439,65
32,2.2610169491525425,1.48135593220339,0.39722117478755736,-17082.70093934121,-45425.13405244439,-45425.13405244439,65
33,2.3254237288135595,1.433898305084746,0.38716360256650983,-17104.23171386692,-45425.01069460655,-45425.13405244439,65
34,2.3898305084745766,1.3864406779661018,0.37803109890781134,-17124.75064447487,-45425.01069460655,-45425.13405244439,65
35,2.454237288135593,1.3389830508474578,0.3697582006284919,-17153.686855613494,-45425.01069460655,-45425.13405244439,65
36,2.51864406779661,1.2915254237288138,0.36228844801186894,-17205.484619963234,-45425.13405244439,-45425.13405244439,65
37,2.5830508474576273,1.2440677966101696,0.3555734401923073,-17216.535459002855,-45425.13405244439,-45425.13405244439,65
38,2.6474576271186443,1.1966101694915257,0.3495720814260328,-17228.844945943147,-45425.13405244439,-45425.13405244439,65
39,2.711864406779661,1.1491525423728817,0.3442499962607039,-17240.172824575064,-45425.01069460655,-45425.13405244439,65
40,2.776271186440678,1.1016949152542375,0.33957909898246735,-17250.11538363798,-45425.01069460655,-45425.13405244439,65
41,2.840677966101695,1.0542372881355935,0.33553730962617,-17256.684781875407,-45425.01069460655,-45425.13405244439,65
42,2.905084745762712,1.0067796610169495,0.33210841582605516,-17270.87895491005,-45425.13405244439,-45425.13405244439,65
43,2.969491525423729,0.9593220338983053,0.3292820874796708,-17286.933591861813,-45425.13405244439,-45425.13405244439,65
44,3.0338983050847457,0.9118644067796611,0.3270540603852206,-17302.228772358452,-45425.13405244439,-45425.13405244439,65
45,3.0983050847457627,0.8644067796610173,0.32542651678937634,-17310.411469501323,-45425.13405244439,-45425.13405244439,65
46,3.1627118644067798,0.8169491525423731,0.3244087067781581,-17318.098053505953,-45425.13405244439,-45425.13405244439,65
47,3.227118644067797,0.7694915254237289,0.32401787719585073,-17319.956195868155,-45425.13405244439,-45425.13405244439,65
48,3.291525423728814,0.7220338983050851,0.3242806083913215,-17321.734295407765,-45425.13405244439,-45425.13405244439,65
49,3.3559322033898304,0.6745762711864409,0.32523471043442614,-17323.560558593206,-45424.81979933871,-45425.13405244439,66
50,3.4203389830508475,0.6271186440677967,0.32693191138885197,-17327.77735512564,-45425.01069460655,-45425.13405244439,65
51,3.4847457627118645,0.579661016949153,0.3294417020198396,-17328.01071813989,-45425.13405244439,-45425.13405244439,65
52,3.5491525423728816,0.5322033898305087,0.33285692346539725,-17329.07429500749,-45425.13405244439,-45425.13405244439,65
53,3.613559322033898,0.48474576271186454,0.3373020736014899,-17329.261687639584,-45425.01069460655,-45425.13405244439,65
54,3.6779661016949152,0.4372881355932208,0.3429460204917691,-17331.948944494943,-45425.13405244439,-45425.13405244439,65
55,3.7423728813559323,0.38983050847457656,0.35002218531134643,-17332.37907055279,-45425.13405244439,-45425.13405244439,65
56,3.8067796610169493,0.34237288135593236,0.358862074002305,-17332.795927431736,-45425.13405244439,-45425.13405244439,65
57,3.8711864406779664,0.2949152542372886,0.3699542601687287,-17332.981701273984,-45425.13405244439,-45425.13405244439,65
58,3.935593220338983,0.24745762711864439,0.3840560172335896,-17332.29930745123,-45425.13405244439,-45425.13405244439,65
59,4.0,0.2,0.40242611989749455,-17332.31477009093,-45425.13405244439,-45425.13405244439,65
